machine_id,timestamp,temperature,vibration,pressure,rul_hours
M001,2026-03-07T08:40:56.860366,74.3,0.03,98.68,255.67
M001,2026-03-07T08:45:56.860366,74.33,0.0241,96.44,255.58
M001,2026-03-07T08:50:56.860366,67.83,0.0285,102.63,255.5
M001,2026-03-07T08:55:56.860366,71.05,0.0394,97.85,255.42
M001,2026-03-07T09:00:56.860366,72.6,0.0252,103.2,255.33
M001,2026-03-07T09:05:56.860366,68.0,0.0222,104.21,255.25
M001,2026-03-07T09:10:56.860366,65.47,0.0247,95.01,255.17
M001,2026-03-07T09:15:56.860366,72.52,0.027,104.29,255.08
M001,2026-03-07T09:20:56.860366,71.28,0.0257,101.43,255.0
M001,2026-03-07T09:25:56.860366,72.1,0.0247,102.94,254.92
M001,2026-03-07T09:30:56.860366,68.91,0.0238,99.19,254.83
M001,2026-03-07T09:35:56.860366,73.41,0.0277,97.82,254.75
M001,2026-03-07T09:40:56.860366,69.29,0.0304,96.72,254.67
M001,2026-03-07T09:45:56.860366,70.78,0.0362,101.44,254.58
M001,2026-03-07T09:50:56.860366,69.36,0.0282,97.04,254.5
M001,2026-03-07T09:55:56.860366,67.87,0.0281,99.65,254.42
M001,2026-03-07T10:00:56.860366,65.55,0.0265,101.66,254.33
M001,2026-03-07T10:05:56.860366,72.11,0.0323,96.13,254.25
M001,2026-03-07T10:10:56.860366,67.95,0.0207,103.03,254.17
M001,2026-03-07T10:15:56.860366,72.24,0.0368,99.61,254.08
M001,2026-03-07T10:20:56.860366,74.81,0.0368,99.11,254.0
M001,2026-03-07T10:25:56.860366,73.73,0.0309,98.57,253.92
M001,2026-03-07T10:30:56.860366,74.68,0.0253,104.61,253.83
M001,2026-03-07T10:35:56.860366,71.78,0.0217,103.41,253.75
M001,2026-03-07T10:40:56.860366,74.23,0.0207,102.07,253.67
M001,2026-03-07T10:45:56.860366,67.72,0.0313,98.72,253.58
M001,2026-03-07T10:50:56.860366,73.86,0.0307,102.61,253.5
M001,2026-03-07T10:55:56.860366,70.14,0.0369,104.14,253.42
M001,2026-03-07T11:00:56.860366,71.84,0.0228,102.53,253.33
M001,2026-03-07T11:05:56.860366,71.47,0.0368,104.47,253.25
M001,2026-03-07T11:10:56.860366,71.86,0.0304,96.51,253.17
M001,2026-03-07T11:15:56.860366,70.36,0.0205,102.63,253.08
M001,2026-03-07T11:20:56.860366,68.26,0.0366,105.0,253.0
M001,2026-03-07T11:25:56.860366,73.83,0.0205,103.32,252.92
M001,2026-03-07T11:30:56.860366,71.27,0.0359,95.77,252.83
M001,2026-03-07T11:35:56.860366,67.65,0.023,100.03,252.75
M001,2026-03-07T11:40:56.860366,68.8,0.0271,96.08,252.67
M001,2026-03-07T11:45:56.860366,67.98,0.0209,102.4,252.58
M001,2026-03-07T11:50:56.860366,66.05,0.0336,98.89,252.5
M001,2026-03-07T11:55:56.860366,74.01,0.0369,103.96,252.42
M001,2026-03-07T12:00:56.860366,71.96,0.0387,99.83,252.33
M001,2026-03-07T12:05:56.860366,74.09,0.0236,104.07,252.25
M001,2026-03-07T12:10:56.860366,65.9,0.0396,101.59,252.17
M001,2026-03-07T12:15:56.860366,66.4,0.0207,103.24,252.08
M001,2026-03-07T12:20:56.860366,65.39,0.0288,103.57,252.0
M001,2026-03-07T12:25:56.860366,66.23,0.0291,102.81,251.92
M001,2026-03-07T12:30:56.860366,66.35,0.0256,96.39,251.83
M001,2026-03-07T12:35:56.860366,66.17,0.0388,95.76,251.75
M001,2026-03-07T12:40:56.860366,70.68,0.0354,100.65,251.67
M001,2026-03-07T12:45:56.860366,74.33,0.0367,96.45,251.58
M001,2026-03-07T12:50:56.860366,72.7,0.0345,97.98,251.5
M001,2026-03-07T12:55:56.860366,65.49,0.0306,96.51,251.42
M001,2026-03-07T13:00:56.860366,65.23,0.0222,101.21,251.33
M001,2026-03-07T13:05:56.860366,69.21,0.0348,99.55,251.25
M001,2026-03-07T13:10:56.860366,68.88,0.0337,96.71,251.17
M001,2026-03-07T13:15:56.860366,72.77,0.0285,100.18,251.08
M001,2026-03-07T13:20:56.860366,66.81,0.0304,102.05,251.0
M001,2026-03-07T13:25:56.860366,65.89,0.0282,99.47,250.92
M001,2026-03-07T13:30:56.860366,68.79,0.0248,104.92,250.83
M001,2026-03-07T13:35:56.860366,69.57,0.0335,104.95,250.75
M001,2026-03-07T13:40:56.860366,68.66,0.025,102.39,250.67
M001,2026-03-07T13:45:56.860366,71.93,0.0347,98.43,250.58
M001,2026-03-07T13:50:56.860366,68.27,0.0263,98.14,250.5
M001,2026-03-07T13:55:56.860366,71.78,0.0366,96.65,250.42
M001,2026-03-07T14:00:56.860366,66.33,0.0251,97.46,250.33
M001,2026-03-07T14:05:56.860366,67.96,0.0338,104.23,250.25
M001,2026-03-07T14:10:56.860366,67.31,0.0226,102.01,250.17
M001,2026-03-07T14:15:56.860366,74.31,0.0249,103.22,250.08
M001,2026-03-07T14:20:56.860366,67.53,0.0238,100.12,250.0
M001,2026-03-07T14:25:56.860366,69.72,0.037,98.58,249.92
M001,2026-03-07T14:30:56.860366,66.24,0.0265,102.87,249.83
M001,2026-03-07T14:35:56.860366,72.68,0.0351,104.31,249.75
M001,2026-03-07T14:40:56.860366,72.25,0.0276,95.36,249.67
M001,2026-03-07T14:45:56.860366,74.68,0.0208,99.76,249.58
M001,2026-03-07T14:50:56.860366,74.94,0.0326,102.41,249.5
M001,2026-03-07T14:55:56.860366,68.91,0.0299,104.39,249.42
M001,2026-03-07T15:00:56.860366,69.54,0.0373,104.59,249.33
M001,2026-03-07T15:05:56.860366,73.56,0.0257,98.81,249.25
M001,2026-03-07T15:10:56.860366,69.43,0.0205,99.97,249.17
M001,2026-03-07T15:15:56.860366,68.25,0.0282,100.02,249.08
M001,2026-03-07T15:20:56.860366,72.02,0.0207,104.71,249.0
M001,2026-03-07T15:25:56.860366,69.25,0.0214,100.14,248.92
M001,2026-03-07T15:30:56.860366,74.4,0.0265,104.4,248.83
M001,2026-03-07T15:35:56.860366,68.06,0.0244,100.04,248.75
M001,2026-03-07T15:40:56.860366,65.55,0.0242,95.61,248.67
M001,2026-03-07T15:45:56.860366,65.11,0.024,104.98,248.58
M001,2026-03-07T15:50:56.860366,66.89,0.0327,101.18,248.5
M001,2026-03-07T15:55:56.860366,71.11,0.0385,96.17,248.42
M001,2026-03-07T16:00:56.860366,67.75,0.0232,101.23,248.33
M001,2026-03-07T16:05:56.860366,67.63,0.0397,103.63,248.25
M001,2026-03-07T16:10:56.860366,68.14,0.0351,99.25,248.17
M001,2026-03-07T16:15:56.860366,68.71,0.0291,100.84,248.08
M001,2026-03-07T16:20:56.860366,68.54,0.0336,102.23,248.0
M001,2026-03-07T16:25:56.860366,70.35,0.033,100.22,247.92
M001,2026-03-07T16:30:56.860366,72.39,0.0314,102.73,247.83
M001,2026-03-07T16:35:56.860366,67.29,0.0284,96.86,247.75
M001,2026-03-07T16:40:56.860366,74.62,0.04,96.97,247.67
M001,2026-03-07T16:45:56.860366,69.21,0.0261,101.76,247.58
M001,2026-03-07T16:50:56.860366,66.87,0.0331,99.94,247.5
M001,2026-03-07T16:55:56.860366,70.46,0.0213,103.22,247.42
M001,2026-03-07T17:00:56.860366,66.55,0.0241,101.55,247.33
M001,2026-03-07T17:05:56.860366,74.83,0.0339,100.82,247.25
M001,2026-03-07T17:10:56.860366,65.64,0.0327,95.41,247.17
M001,2026-03-07T17:15:56.860366,70.0,0.0312,101.8,247.08
M001,2026-03-07T17:20:56.860366,72.67,0.039,99.6,247.0
M001,2026-03-07T17:25:56.860366,67.04,0.0202,101.98,246.92
M001,2026-03-07T17:30:56.860366,68.7,0.0348,95.16,246.83
M001,2026-03-07T17:35:56.860366,66.19,0.0304,99.02,246.75
M001,2026-03-07T17:40:56.860366,73.13,0.0301,95.45,246.67
M001,2026-03-07T17:45:56.860366,68.93,0.0365,99.17,246.58
M001,2026-03-07T17:50:56.860366,66.47,0.0295,104.35,246.5
M001,2026-03-07T17:55:56.860366,68.95,0.0236,97.63,246.42
M001,2026-03-07T18:00:56.860366,74.93,0.0376,104.01,246.33
M001,2026-03-07T18:05:56.860366,73.86,0.0219,104.97,246.25
M001,2026-03-07T18:10:56.860366,74.6,0.0217,97.9,246.17
M001,2026-03-07T18:15:56.860366,69.19,0.0269,103.07,246.08
M001,2026-03-07T18:20:56.860366,70.44,0.0223,97.26,246.0
M001,2026-03-07T18:25:56.860366,70.34,0.0271,102.82,245.92
M001,2026-03-07T18:30:56.860366,72.49,0.027,96.95,245.83
M001,2026-03-07T18:35:56.860366,73.61,0.0243,98.63,245.75
M001,2026-03-07T18:40:56.860366,69.89,0.0282,100.51,245.67
M001,2026-03-07T18:45:56.860366,69.57,0.0244,95.33,245.58
M001,2026-03-07T18:50:56.860366,68.4,0.021,97.11,245.5
M001,2026-03-07T18:55:56.860366,71.8,0.0289,95.22,245.42
M001,2026-03-07T19:00:56.860366,69.11,0.0214,101.33,245.33
M001,2026-03-07T19:05:56.860366,71.06,0.0301,95.02,245.25
M001,2026-03-07T19:10:56.860366,65.52,0.0238,98.94,245.17
M001,2026-03-07T19:15:56.860366,72.54,0.0338,98.57,245.08
M001,2026-03-07T19:20:56.860366,67.02,0.0332,103.58,245.0
M001,2026-03-07T19:25:56.860366,69.16,0.0209,95.2,244.92
M001,2026-03-07T19:30:56.860366,67.14,0.0217,96.03,244.83
M001,2026-03-07T19:35:56.860366,69.52,0.0301,97.96,244.75
M001,2026-03-07T19:40:56.860366,72.42,0.024,99.05,244.67
M001,2026-03-07T19:45:56.860366,74.62,0.0233,103.64,244.58
M001,2026-03-07T19:50:56.860366,71.3,0.0399,104.61,244.5
M001,2026-03-07T19:55:56.860366,68.85,0.0286,102.28,244.42
M001,2026-03-07T20:00:56.860366,67.53,0.0257,102.43,244.33
M001,2026-03-07T20:05:56.860366,65.32,0.0359,104.23,244.25
M001,2026-03-07T20:10:56.860366,74.94,0.0274,97.61,244.17
M001,2026-03-07T20:15:56.860366,69.82,0.0211,104.01,244.08
M001,2026-03-07T20:20:56.860366,72.3,0.0295,97.56,244.0
M001,2026-03-07T20:25:56.860366,74.07,0.0325,102.32,243.92
M001,2026-03-07T20:30:56.860366,72.37,0.0208,104.62,243.83
M001,2026-03-07T20:35:56.860366,67.65,0.0239,102.01,243.75
M001,2026-03-07T20:40:56.860366,72.51,0.0279,96.94,243.67
M001,2026-03-07T20:45:56.860366,70.45,0.0378,95.43,243.58
M001,2026-03-07T20:50:56.860366,74.85,0.0209,96.1,243.5
M001,2026-03-07T20:55:56.860366,74.38,0.0275,96.49,243.42
M001,2026-03-07T21:00:56.860366,72.89,0.0263,103.29,243.33
M001,2026-03-07T21:05:56.860366,74.69,0.0325,99.48,243.25
M001,2026-03-07T21:10:56.860366,70.37,0.0258,96.13,243.17
M001,2026-03-07T21:15:56.860366,69.28,0.0248,100.29,243.08
M001,2026-03-07T21:20:56.860366,70.96,0.0331,95.59,243.0
M001,2026-03-07T21:25:56.860366,68.7,0.0264,97.97,242.92
M001,2026-03-07T21:30:56.860366,65.32,0.0329,95.28,242.83
M001,2026-03-07T21:35:56.860366,70.46,0.0393,100.51,242.75
M001,2026-03-07T21:40:56.860366,71.63,0.0344,96.81,242.67
M001,2026-03-07T21:45:56.860366,71.19,0.0248,99.04,242.58
M001,2026-03-07T21:50:56.860366,69.0,0.0355,104.78,242.5
M001,2026-03-07T21:55:56.860366,73.85,0.0316,96.32,242.42
M001,2026-03-07T22:00:56.860366,73.14,0.0264,102.0,242.33
M001,2026-03-07T22:05:56.860366,65.98,0.0256,100.03,242.25
M001,2026-03-07T22:10:56.860366,66.61,0.0283,103.91,242.17
M001,2026-03-07T22:15:56.860366,65.32,0.0332,96.3,242.08
M001,2026-03-07T22:20:56.860366,74.35,0.0367,103.57,242.0
M001,2026-03-07T22:25:56.860366,74.63,0.0305,95.67,241.92
M001,2026-03-07T22:30:56.860366,66.53,0.0298,101.02,241.83
M001,2026-03-07T22:35:56.860366,65.62,0.039,99.81,241.75
M001,2026-03-07T22:40:56.860366,69.56,0.0278,102.53,241.67
M001,2026-03-07T22:45:56.860366,65.48,0.0363,102.05,241.58
M001,2026-03-07T22:50:56.860366,71.76,0.0293,100.26,241.5
M001,2026-03-07T22:55:56.860366,73.01,0.038,102.57,241.42
M001,2026-03-07T23:00:56.860366,66.9,0.0326,104.2,241.33
M001,2026-03-07T23:05:56.860366,73.68,0.0367,103.62,241.25
M001,2026-03-07T23:10:56.860366,73.65,0.0348,97.72,241.17
M001,2026-03-07T23:15:56.860366,68.88,0.0298,96.69,241.08
M001,2026-03-07T23:20:56.860366,70.63,0.0268,104.18,241.0
M001,2026-03-07T23:25:56.860366,74.15,0.0239,96.01,240.92
M001,2026-03-07T23:30:56.860366,72.16,0.0281,98.15,240.83
M001,2026-03-07T23:35:56.860366,66.96,0.0304,97.44,240.75
M001,2026-03-07T23:40:56.860366,72.26,0.0217,100.43,240.67
M001,2026-03-07T23:45:56.860366,72.52,0.0371,103.66,240.58
M001,2026-03-07T23:50:56.860366,70.12,0.0236,101.35,240.5
M001,2026-03-07T23:55:56.860366,69.67,0.0393,96.84,240.42
M001,2026-03-08T00:00:56.860366,65.88,0.0214,97.34,240.33
M001,2026-03-08T00:05:56.860366,70.73,0.0269,104.79,240.25
M001,2026-03-08T00:10:56.860366,69.81,0.0385,102.91,240.17
M001,2026-03-08T00:15:56.860366,69.96,0.0278,98.52,240.08
M001,2026-03-08T00:20:56.860366,66.62,0.0288,99.9,240.0
M001,2026-03-08T00:25:56.860366,66.8,0.0327,95.34,239.92
M001,2026-03-08T00:30:56.860366,68.0,0.0277,98.86,239.83
M001,2026-03-08T00:35:56.860366,68.94,0.0263,96.8,239.75
M001,2026-03-08T00:40:56.860366,73.15,0.0283,99.39,239.67
M001,2026-03-08T00:45:56.860366,68.53,0.0323,96.14,239.58
M001,2026-03-08T00:50:56.860366,71.62,0.0275,104.94,239.5
M001,2026-03-08T00:55:56.860366,74.66,0.0343,98.89,239.42
M001,2026-03-08T01:00:56.860366,72.92,0.0389,100.96,239.33
M001,2026-03-08T01:05:56.860366,66.5,0.0225,102.15,239.25
M001,2026-03-08T01:10:56.860366,71.45,0.0287,96.95,239.17
M001,2026-03-08T01:15:56.860366,70.38,0.0266,99.68,239.08
M001,2026-03-08T01:20:56.860366,70.68,0.0332,97.09,239.0
M001,2026-03-08T01:25:56.860366,74.38,0.0273,100.83,238.92
M001,2026-03-08T01:30:56.860366,74.82,0.0207,102.65,238.83
M001,2026-03-08T01:35:56.860366,68.64,0.0397,98.66,238.75
M001,2026-03-08T01:40:56.860366,65.74,0.0378,102.09,238.67
M001,2026-03-08T01:45:56.860366,73.99,0.0231,101.67,238.58
M001,2026-03-08T01:50:56.860366,67.01,0.0348,102.86,238.5
M001,2026-03-08T01:55:56.860366,70.82,0.0284,98.43,238.42
M001,2026-03-08T02:00:56.860366,74.05,0.0251,98.22,238.33
M001,2026-03-08T02:05:56.860366,74.99,0.0293,101.39,238.25
M001,2026-03-08T02:10:56.860366,69.03,0.0371,95.28,238.17
M001,2026-03-08T02:15:56.860366,69.86,0.0227,98.46,238.08
M001,2026-03-08T02:20:56.860366,74.94,0.0249,100.59,238.0
M001,2026-03-08T02:25:56.860366,73.58,0.0296,96.08,237.92
M001,2026-03-08T02:30:56.860366,74.44,0.0315,100.35,237.83
M001,2026-03-08T02:35:56.860366,68.65,0.0374,101.93,237.75
M001,2026-03-08T02:40:56.860366,68.99,0.0389,99.16,237.67
M001,2026-03-08T02:45:56.860366,72.11,0.0293,104.11,237.58
M001,2026-03-08T02:50:56.860366,72.02,0.0397,100.82,237.5
M001,2026-03-08T02:55:56.860366,68.2,0.037,98.36,237.42
M001,2026-03-08T03:00:56.860366,68.72,0.0305,95.81,237.33
M001,2026-03-08T03:05:56.860366,70.15,0.0316,96.31,237.25
M001,2026-03-08T03:10:56.860366,65.95,0.0323,103.47,237.17
M001,2026-03-08T03:15:56.860366,66.59,0.0282,104.64,237.08
M001,2026-03-08T03:20:56.860366,65.94,0.0291,98.69,237.0
M001,2026-03-08T03:25:56.860366,71.47,0.0374,99.72,236.92
M001,2026-03-08T03:30:56.860366,69.27,0.0296,96.89,236.83
M001,2026-03-08T03:35:56.860366,70.66,0.0394,100.99,236.75
M001,2026-03-08T03:40:56.860366,66.5,0.0293,97.11,236.67
M001,2026-03-08T03:45:56.860366,69.64,0.026,103.24,236.58
M001,2026-03-08T03:50:56.860366,74.94,0.0291,100.25,236.5
M001,2026-03-08T03:55:56.860366,74.23,0.0275,98.33,236.42
M001,2026-03-08T04:00:56.860366,66.96,0.0329,99.98,236.33
M001,2026-03-08T04:05:56.860366,69.24,0.0367,102.05,236.25
M001,2026-03-08T04:10:56.860366,71.75,0.0356,101.58,236.17
M001,2026-03-08T04:15:56.860366,70.9,0.0333,96.51,236.08
M001,2026-03-08T04:20:56.860366,72.8,0.0263,103.11,236.0
M001,2026-03-08T04:25:56.860366,74.75,0.0351,95.39,235.92
M001,2026-03-08T04:30:56.860366,74.67,0.0308,99.84,235.83
M001,2026-03-08T04:35:56.860366,65.96,0.0273,95.2,235.75
M001,2026-03-08T04:40:56.860366,73.45,0.0331,99.8,235.67
M001,2026-03-08T04:45:56.860366,71.55,0.0314,96.25,235.58
M001,2026-03-08T04:50:56.860366,68.52,0.0237,104.91,235.5
M001,2026-03-08T04:55:56.860366,70.63,0.0285,101.56,235.42
M001,2026-03-08T05:00:56.860366,69.68,0.027,100.41,235.33
M001,2026-03-08T05:05:56.860366,70.61,0.0293,101.56,235.25
M001,2026-03-08T05:10:56.860366,70.52,0.0326,96.79,235.17
M001,2026-03-08T05:15:56.860366,72.09,0.0248,104.32,235.08
M001,2026-03-08T05:20:56.860366,68.19,0.0211,97.85,235.0
M001,2026-03-08T05:25:56.860366,70.58,0.0204,99.01,234.92
M001,2026-03-08T05:30:56.860366,73.86,0.0339,100.05,234.83
M001,2026-03-08T05:35:56.860366,65.01,0.031,104.72,234.75
M001,2026-03-08T05:40:56.860366,68.52,0.0327,104.92,234.67
M001,2026-03-08T05:45:56.860366,71.92,0.0262,99.98,234.58
M001,2026-03-08T05:50:56.860366,65.53,0.0343,101.97,234.5
M001,2026-03-08T05:55:56.860366,72.99,0.0361,99.55,234.42
M001,2026-03-08T06:00:56.860366,67.54,0.0319,100.97,234.33
M001,2026-03-08T06:05:56.860366,67.58,0.0314,98.88,234.25
M001,2026-03-08T06:10:56.860366,70.31,0.0295,98.14,234.17
M001,2026-03-08T06:15:56.860366,70.5,0.0243,101.01,234.08
M001,2026-03-08T06:20:56.860366,72.09,0.0246,96.13,234.0
M001,2026-03-08T06:25:56.860366,66.65,0.0261,103.24,233.92
M001,2026-03-08T06:30:56.860366,72.93,0.0388,95.75,233.83
M001,2026-03-08T06:35:56.860366,69.37,0.0208,96.7,233.75
M001,2026-03-08T06:40:56.860366,65.88,0.0366,100.96,233.67
M001,2026-03-08T06:45:56.860366,65.1,0.0384,99.35,233.58
M001,2026-03-08T06:50:56.860366,72.93,0.034,96.92,233.5
M001,2026-03-08T06:55:56.860366,74.6,0.0328,101.7,233.42
M001,2026-03-08T07:00:56.860366,70.43,0.0299,101.66,233.33
M001,2026-03-08T07:05:56.860366,65.53,0.0364,98.99,233.25
M001,2026-03-08T07:10:56.860366,72.21,0.0321,102.21,233.17
M001,2026-03-08T07:15:56.860366,73.65,0.0234,100.94,233.08
M001,2026-03-08T07:20:56.860366,72.99,0.0255,96.86,233.0
M001,2026-03-08T07:25:56.860366,72.45,0.0363,99.94,232.92
M001,2026-03-08T07:30:56.860366,73.45,0.0397,101.89,232.83
M001,2026-03-08T07:35:56.860366,71.9,0.0303,96.62,232.75
M001,2026-03-08T07:40:56.860366,69.04,0.0216,102.54,232.67
M001,2026-03-08T07:45:56.860366,65.14,0.0364,103.5,232.58
M001,2026-03-08T07:50:56.860366,68.42,0.0335,96.62,232.5
M001,2026-03-08T07:55:56.860366,72.94,0.0341,104.13,232.42
M001,2026-03-08T08:00:56.860366,68.03,0.0365,98.4,232.33
M001,2026-03-08T08:05:56.860366,69.71,0.0279,101.7,232.25
M001,2026-03-08T08:10:56.860366,66.27,0.0384,96.46,232.17
M001,2026-03-08T08:15:56.860366,69.13,0.0225,103.93,232.08
M001,2026-03-08T08:20:56.860366,72.39,0.036,100.09,232.0
M001,2026-03-08T08:25:56.860366,74.57,0.0367,103.91,231.92
M001,2026-03-08T08:30:56.860366,70.42,0.0288,104.55,231.83
M001,2026-03-08T08:35:56.860366,70.19,0.0231,101.97,231.75
M001,2026-03-08T08:40:56.860366,73.08,0.0309,100.62,231.67
M001,2026-03-08T08:45:56.860366,66.38,0.0256,100.66,231.58
M001,2026-03-08T08:50:56.860366,66.69,0.0268,101.86,231.5
M001,2026-03-08T08:55:56.860366,71.5,0.0399,99.68,231.42
M001,2026-03-08T09:00:56.860366,72.01,0.0299,96.26,231.33
M001,2026-03-08T09:05:56.860366,74.16,0.0257,100.78,231.25
M001,2026-03-08T09:10:56.860366,69.19,0.0215,101.4,231.17
M001,2026-03-08T09:15:56.860366,74.19,0.0283,100.9,231.08
M001,2026-03-08T09:20:56.860366,72.74,0.0294,97.98,231.0
M001,2026-03-08T09:25:56.860366,72.23,0.0271,103.68,230.92
M001,2026-03-08T09:30:56.860366,69.38,0.0343,103.73,230.83
M001,2026-03-08T09:35:56.860366,70.36,0.0375,98.83,230.75
M001,2026-03-08T09:40:56.860366,68.32,0.0335,95.71,230.67
M001,2026-03-08T09:45:56.860366,72.53,0.0347,99.24,230.58
M001,2026-03-08T09:50:56.860366,70.93,0.0366,101.86,230.5
M001,2026-03-08T09:55:56.860366,74.91,0.0343,97.79,230.42
M001,2026-03-08T10:00:56.860366,69.81,0.0239,100.07,230.33
M001,2026-03-08T10:05:56.860366,74.7,0.0235,99.11,230.25
M001,2026-03-08T10:10:56.860366,69.83,0.0332,97.87,230.17
M001,2026-03-08T10:15:56.860366,67.69,0.0301,102.01,230.08
M001,2026-03-08T10:20:56.860366,72.2,0.0313,101.1,230.0
M001,2026-03-08T10:25:56.860366,74.9,0.0266,99.83,229.92
M001,2026-03-08T10:30:56.860366,68.12,0.0369,97.6,229.83
M001,2026-03-08T10:35:56.860366,68.33,0.0332,98.35,229.75
M001,2026-03-08T10:40:56.860366,68.85,0.0329,104.91,229.67
M001,2026-03-08T10:45:56.860366,68.56,0.0344,100.81,229.58
M001,2026-03-08T10:50:56.860366,69.95,0.0399,101.64,229.5
M001,2026-03-08T10:55:56.860366,67.01,0.0389,101.5,229.42
M001,2026-03-08T11:00:56.860366,73.93,0.0373,96.35,229.33
M001,2026-03-08T11:05:56.860366,73.25,0.0356,96.74,229.25
M001,2026-03-08T11:10:56.860366,66.16,0.0346,104.0,229.17
M001,2026-03-08T11:15:56.860366,67.9,0.0251,97.05,229.08
M001,2026-03-08T11:20:56.860366,66.27,0.0347,104.14,229.0
M001,2026-03-08T11:25:56.860366,69.68,0.0272,96.14,228.92
M001,2026-03-08T11:30:56.860366,65.39,0.0295,97.37,228.83
M001,2026-03-08T11:35:56.860366,74.51,0.0252,99.24,228.75
M001,2026-03-08T11:40:56.860366,73.54,0.0395,97.64,228.67
M001,2026-03-08T11:45:56.860366,70.02,0.0273,104.41,228.58
M001,2026-03-08T11:50:56.860366,66.76,0.0382,98.52,228.5
M001,2026-03-08T11:55:56.860366,69.64,0.0344,104.99,228.42
M001,2026-03-08T12:00:56.860366,72.27,0.0363,100.36,228.33
M001,2026-03-08T12:05:56.860366,71.56,0.0232,98.99,228.25
M001,2026-03-08T12:10:56.860366,67.06,0.0297,99.66,228.17
M001,2026-03-08T12:15:56.860366,73.01,0.0343,97.1,228.08
M001,2026-03-08T12:20:56.860366,74.73,0.0247,101.89,228.0
M001,2026-03-08T12:25:56.860366,67.74,0.0316,100.24,227.92
M001,2026-03-08T12:30:56.860366,73.99,0.035,101.65,227.83
M001,2026-03-08T12:35:56.860366,74.21,0.0223,98.82,227.75
M001,2026-03-08T12:40:56.860366,70.01,0.0208,98.14,227.67
M001,2026-03-08T12:45:56.860366,69.11,0.0215,95.94,227.58
M001,2026-03-08T12:50:56.860366,74.45,0.0287,95.52,227.5
M001,2026-03-08T12:55:56.860366,70.37,0.0242,95.4,227.42
M001,2026-03-08T13:00:56.860366,72.27,0.0268,101.91,227.33
M001,2026-03-08T13:05:56.860366,70.36,0.0313,102.45,227.25
M001,2026-03-08T13:10:56.860366,66.05,0.03,104.44,227.17
M001,2026-03-08T13:15:56.860366,65.7,0.0278,96.34,227.08
M001,2026-03-08T13:20:56.860366,70.65,0.038,104.65,227.0
M001,2026-03-08T13:25:56.860366,71.9,0.0238,101.23,226.92
M001,2026-03-08T13:30:56.860366,67.13,0.0215,104.34,226.83
M001,2026-03-08T13:35:56.860366,68.91,0.0311,101.87,226.75
M001,2026-03-08T13:40:56.860366,73.92,0.028,103.39,226.67
M001,2026-03-08T13:45:56.860366,65.01,0.0234,95.91,226.58
M001,2026-03-08T13:50:56.860366,68.74,0.0276,97.22,226.5
M001,2026-03-08T13:55:56.860366,71.28,0.0353,103.25,226.42
M001,2026-03-08T14:00:56.860366,65.71,0.0309,97.43,226.33
M001,2026-03-08T14:05:56.860366,66.25,0.0371,101.64,226.25
M001,2026-03-08T14:10:56.860366,67.36,0.0227,100.83,226.17
M001,2026-03-08T14:15:56.860366,73.63,0.0291,99.03,226.08
M001,2026-03-08T14:20:56.860366,66.47,0.0263,103.92,226.0
M001,2026-03-08T14:25:56.860366,74.61,0.0383,100.6,225.92
M001,2026-03-08T14:30:56.860366,66.63,0.0307,98.85,225.83
M001,2026-03-08T14:35:56.860366,73.7,0.0223,96.59,225.75
M001,2026-03-08T14:40:56.860366,67.01,0.0374,104.76,225.67
M001,2026-03-08T14:45:56.860366,74.65,0.0203,101.45,225.58
M001,2026-03-08T14:50:56.860366,69.67,0.0375,103.18,225.5
M001,2026-03-08T14:55:56.860366,74.76,0.0393,98.54,225.42
M001,2026-03-08T15:00:56.860366,67.98,0.027,102.03,225.33
M001,2026-03-08T15:05:56.860366,67.91,0.0386,99.75,225.25
M001,2026-03-08T15:10:56.860366,71.02,0.0306,101.67,225.17
M001,2026-03-08T15:15:56.860366,67.6,0.037,95.45,225.08
M001,2026-03-08T15:20:56.860366,70.35,0.0318,104.66,225.0
M001,2026-03-08T15:25:56.860366,70.82,0.0324,104.69,224.92
M001,2026-03-08T15:30:56.860366,68.89,0.0273,101.01,224.83
M001,2026-03-08T15:35:56.860366,68.65,0.0254,95.12,224.75
M001,2026-03-08T15:40:56.860366,70.94,0.0259,102.65,224.67
M001,2026-03-08T15:45:56.860366,74.17,0.0256,95.57,224.58
M001,2026-03-08T15:50:56.860366,69.69,0.0216,100.79,224.5
M001,2026-03-08T15:55:56.860366,71.48,0.0245,104.91,224.42
M001,2026-03-08T16:00:56.860366,72.58,0.0283,99.01,224.33
M001,2026-03-08T16:05:56.860366,72.17,0.0222,95.13,224.25
M001,2026-03-08T16:10:56.860366,68.52,0.0262,98.94,224.17
M001,2026-03-08T16:15:56.860366,72.55,0.0334,98.23,224.08
M001,2026-03-08T16:20:56.860366,69.7,0.0381,102.48,224.0
M001,2026-03-08T16:25:56.860366,74.17,0.0313,100.69,223.92
M001,2026-03-08T16:30:56.860366,71.35,0.0208,99.6,223.83
M001,2026-03-08T16:35:56.860366,74.14,0.0239,95.6,223.75
M001,2026-03-08T16:40:56.860366,70.43,0.027,102.35,223.67
M001,2026-03-08T16:45:56.860366,66.88,0.0385,103.78,223.58
M001,2026-03-08T16:50:56.860366,65.14,0.027,98.42,223.5
